stu_id,year,dept,feedback,sentiment
21107121,SE,AI/ML,I found the Networking session to be a good balance of theory and practice.,1
21107122,SE,AI/ML,The Networking session was not very useful for my needs.,-1
21107123,SE,AI/ML,The Networking session provided a good overview of the topic.,1
21107124,SE,AI/ML,The instructor could have provided more real-world examples in the Networking session.,-1
21107125,SE,AI/ML,The Networking session was too technical for my level.,-1
21107126,SE,AI/ML,The Networking session was very practical and hands-on.,1
21107127,SE,AI/ML,The Networking session was well-structured and easy to follow.,1
21107128,SE,AI/ML,The Networking session was too basic for my needs.,-1
21107129,SE,AI/ML,The instructor was very approachable and willing to help during the Networking session.,1
21107130,SE,AI/ML,I found the Networking session to be a bit disorganized.,-1
21107131,SE,AI/ML,The Networking session was a good refresher on some of the basics.,1
21107132,SE,AI/ML,The Networking session was not very interactive.,0
21107133,SE,AI/ML,The Networking session was very helpful in clarifying some of my doubts.,1
21107134,SE,AI/ML,The Networking session was not very engaging.,-1
21107135,SE,AI/ML,The instructor provided good explanations during the Networking session.,1
21107136,SE,AI/ML,The Networking session was too advanced for my level.,-1
21107137,SE,AI/ML,The Networking session was a bit too theoretical for my needs.,0
21107138,SE,AI/ML,The Networking session was very relevant to my field of study.,1
21107139,SE,AI/ML,The Networking session could have been more focused.,-1
21107140,SE,AI/ML,The instructor was very knowledgeable and experienced in the Networking field.,1
21107141,SE,AI/ML,I found the Networking session to be a bit repetitive.,0
21107142,SE,AI/ML,"The session was informative and well-structured.",1
21107143,SE,AI/ML,"I didn't find the session very useful.",-1
21107144,SE,AI/ML,"The instructor was very knowledgeable and engaging.",1
21107145,SE,AI/ML,"The content was too basic and didn't cover enough topics.",-1
21107146,SE,AI/ML,"I learned a lot from the session and found it engaging.",1
21107147,SE,AI/ML,"The pace of the session was too fast for me to keep up.",-1
21107148,SE,AI/ML,"The session was well-organized and easy to follow.",1
21107149,SE,AI/ML,"I didn't find the content very interesting.",-1
21107150,SE,AI/ML,"The instructor was very clear and explained concepts well.",1
22101001,FE,CIVIL,"The lectures were very informative and helpful",1
22101002,FE,CIVIL,"The assignments were challenging but doable",0
22101003,FE,CIVIL,"The professor didn't give enough feedback on our work", -1
22101004,FE,CIVIL,"The course material was too difficult to understand", -1
22101005,FE,CIVIL,"The class discussions were interesting and engaging", 1
22101006,FE,CIVIL,"The workload was manageable and well-balanced", 1
22101007,FE,CIVIL,"The professor was knowledgeable and approachable", 1
22101008,FE,CIVIL,"The class schedule was convenient and easy to follow", 1
22101009,FE,CIVIL,"The course didn't cover enough practical applications of the material", -1
22101010,FE,CIVIL,"The exams were fair and accurately reflected the course material", 1
22101011,FE,CIVIL,"The textbooks were well-written and helpful", 1
22101012,FE,CIVIL,"The course was disorganized and poorly managed", -1
22101013,FE,CIVIL,"The professor didn't seem to care about the students' progress", -1
22101014,FE,CIVIL,"The assignments were too easy and didn't challenge me enough", 0
22101015,FE,CIVIL,"The course was interesting and informative", 1
22101016,FE,CIVIL,"The class was too large and impersonal", -1
22101017,FE,CIVIL,"The professor was unclear in their explanations", -1
22101018,FE,CIVIL,"The course was well-structured and easy to follow", 1
22101019,FE,CIVIL,"The class was too noisy and distracting", -1
22101020,FE,CIVIL,"The professor was approachable and helpful", 1
22101021,FE,CIVIL,"The course was too theoretical and didn't have enough real-world applications", -1
22101022,FE,CIVIL,"The exams were too difficult and didn't accurately reflect the course material", -1
22101023,FE,CIVIL,"The textbooks were outdated and not very helpful", -1
22101024,FE,CIVIL,"The course was challenging but rewarding", 1
22101025,FE,CIVIL,"The professor was engaging and made the material interesting", 1
22101026,FE,CIVIL,"The class discussions were unproductive and uninteresting", -1
22101027,FE,CIVIL,"The workload was too heavy and unmanageable", -1
22101028,FE,CIVIL,"The course was well-paced and not too fast or too slow", 1
22101029,FE,CIVIL,"The professor was disorganized and unprepared", -1
22101030,FE,CIVIL,"The course was too easy and didn't challenge me enough", 0
22101031,FE,CIVIL,"The assignments were poorly designed and not very helpful", -1
22101032,FE,CIVIL,"The professor was condescending and dismissive of students' questions", -1
22101033,FE,CIVIL,"The course was informative but not very interesting", 0
22101034,FE,CIVIL,"The professor was approachable and always willing to help", 1
22101035,FE,CIVIL,"The course material was outdated and not very relevant", -1
22101036,FE,CIVIL,"The class was too early in the morning and difficult to attend", -1
22101037,FE,CIVIL,"The professor was knowledgeable but didn't explain things well", -1
22101038,FE,CIVIL,"The course was well-designed and challenging", 1
22101039,FE,CIVIL,"The workload was too heavy and unmanageable", -1
22101040,FE,CIVIL,"The professor was engaging and made the material interesting", 1
22101041,FE,CIVIL,"The assignments were helpful and informative", 1
22101042,FE,CIVIL,"The class was too large and impersonal", -1
22101043,FE,CIVIL,"The professor was approachable and always available for questions", 1
22101044,FE,CIVIL,"The course was well-organized and easy to follow", 1
22101045,FE,CIVIL,"The workload was well-balanced and manageable", 1
22101046,FE,CIVIL,"The professor was disorganized and often changed the schedule", -1
22101047,FE,CIVIL,"The course was too theoretical and didn't have enough practical applications", -1
22101048,FE,CIVIL,"The exams were too difficult and not accurately reflective of the course material", -1
22101049,FE,CIVIL,"The professor was knowledgeable and approachable", 1
22101050,FE,CIVIL,"The class discussions were interesting and productive", 1
22101051,FE,CIVIL,"The assignments were too easy and didn't challenge me enough", 0
22101052,FE,CIVIL,"The course was informative and interesting", 1
22101053,FE,CIVIL,"The class was too noisy and distracting", -1
22101054,FE,CIVIL,"The professor was engaging and made the material relevant", 1
22101055,FE,CIVIL,"The workload was too heavy and not well-balanced", -1
22101056,FE,CIVIL,"The course was poorly structured and difficult to follow", -1
22101057,FE,CIVIL,"The exams were fair and accurately reflected the course material", 1
22101058,FE,CIVIL,"The professor was dismissive of students' questions and concerns", -1
22101059,FE,CIVIL,"The course was too easy and didn't challenge me enough", 0
22101060,FE,CIVIL,"The assignments were too difficult and not helpful", -1
22101061,FE,CIVIL,"The class was too long and difficult to stay focused", -1
22101062,FE,CIVIL,"The professor was knowledgeable but not very approachable", 0
22101063,FE,CIVIL,"The course was well-paced and not too fast or too slow", 1
22101064,FE,CIVIL,"The workload was well-balanced and manageable", 1
22101065,FE,CIVIL,"The professor was engaging and made the material easy to understand", 1
22101066,FE,CIVIL,"The course was interesting and informative", 1
22101065,FE,CIVIL,"The workload was challenging but manageable", 0
22101066,FE,CIVIL,"The course was well-taught and easy to follow", 1
22101067,FE,CIVIL,"The professor was knowledgeable but not very engaging", 0
22101068,FE,CIVIL,"The class discussions were productive but not very interesting", 0
22101069,FE,CIVIL,"The assignments were too repetitive and not very helpful", -1
22101070,FE,CIVIL,"The course was well-designed but could have been more challenging", 0
22101071,FE,CIVIL,"The professor was approachable and helpful", 1
22101072,FE,CIVIL,"The workload was too heavy and not well-balanced", -1
22101073,FE,CIVIL,"The course material was interesting but not very relevant to real-world applications", 0
22101074,FE,CIVIL,"The class was too large and not very personalized", -1
22101075,FE,CIVIL,"The professor was knowledgeable and approachable", 1
22101076,FE,CIVIL,"The course was well-structured and easy to follow", 1
22101077,FE,CIVIL,"The workload was manageable but could have been more challenging", 0
22101078,FE,CIVIL,"The professor was engaging and made the material relevant to real-world applications", 1
22101079,FE,CIVIL,"The course was too theoretical and not enough practical applications", -1
22101080,FE,CIVIL,"The assignments were too easy and not very helpful", 0
22101081,FE,CIVIL,"The class was too early in the morning and difficult to attend", -1
22101082,FE,CIVIL,"The professor was knowledgeable but could have been more engaging", 0
22101083,FE,CIVIL,"The course was well-taught and informative", 1
22101084,FE,CIVIL,"The workload was manageable but could have been more well-balanced", 0
22101085,FE,CIVIL,"The professor was approachable and always willing to answer questions", 1
22101086,FE,CIVIL,"The course was interesting but could have been more challenging", 0
22101087,FE,CIVIL,"The class discussions were interesting but could have been more productive", 0
22101088,FE,CIVIL,"The assignments were too difficult and not very helpful", -1
22101089,FE,CIVIL,"The course was well-organized and easy to follow", 1
22101090,FE,CIVIL,"The workload was too heavy and not well-balanced", -1
22101091,FE,CIVIL,"The professor was knowledgeable and approachable", 1
22101092,FE,CIVIL,"The course material was interesting but could have been more relevant to real-world applications", 0
22101093,FE,CIVIL,"The class was too large and impersonal", -1
22101094,FE,CIVIL,"The professor was engaging and made the material easy to understand", 1
22101095,FE,CIVIL,"The course was informative but could have been more challenging", 0
22101096,FE,CIVIL,"The workload was well-balanced and manageable", 1
22101097,FE,CIVIL,"The professor was knowledgeable but not very approachable", -1
22101098,FE,CIVIL,"The course was well-structured but could have been more interesting", 0
22101099,FE,CIVIL,"The workload was manageable but could have been more well-balanced", 0
22101100,FE,CIVIL,"The professor was approachable and always willing to help", 1

Blockchain
22102001,FE,COMPS,"The Blockchain session was very informative and engaging.",1
22102002,FE,COMPS,"I found the Blockchain session to be quite confusing and uninteresting.",-1
22102003,FE,COMPS,"The Blockchain session was okay, but I wish it had covered more advanced topics.",0
22102004,FE,COMPS,"I really enjoyed the Blockchain session, it exceeded my expectations.",1
22102005,FE,COMPS,"The Blockchain session was a bit too technical for me, but I still learned a lot.",0
22102006,FE,COMPS,"I didn't understand much of what was covered in the Blockchain session, it was too complex for me.",-1
22102007,FE,COMPS,"The Blockchain session was very useful, it gave me a good understanding of the topic.",1
22102008,FE,COMPS,"I already knew most of what was covered in the Blockchain session, so I didn't find it very helpful.",0
22102009,FE,COMPS,"The Blockchain session was a bit boring, but the presenter did a good job.",0
22102010,FE,COMPS,"I found the Blockchain session to be quite interesting, and it made me want to learn more about the topic.",1
22102011,FE,COMPS,"The Blockchain session was too basic, I wish it had covered more advanced concepts.",-1
22102012,FE,COMPS,"I enjoyed the Blockchain session and learned a lot, but it was a bit too long.",0
22102013,FE,COMPS,"The Blockchain session was well-structured and easy to follow.",1
22102014,FE,COMPS,"I didn't expect to like the Blockchain session, but it turned out to be really engaging.",1
22102015,FE,COMPS,"The Blockchain session was not very relevant to my interests, but I can see why others might find it useful.",0
22102016,FE,COMPS,"I had some prior knowledge of Blockchain, but the session still taught me some new things.",1
22102017,FE,COMPS,"The Blockchain session was too fast-paced, I couldn't keep up with everything that was covered.",-1
22102018,FE,COMPS,"I found the Blockchain session to be quite dry and unengaging.",-1
22102019,FE,COMPS,"The Blockchain session was well-presented and informative, but a bit too technical for me.",0
22102020,FE,COMPS,"I was impressed by how much I learned in the Blockchain session, it was a great use of my time.",1
22102021,FE,COMPS,"The Blockchain session was very basic, I already knew most of what was covered.",0
22102022,FE,COMPS,"I didn't enjoy the Blockchain session very much, it felt like a waste of time.",-1
22102023,FE,COMPS,"The Blockchain session was interesting, but I wish it had covered more real-world applications.",0
22102024,FE,COMPS,"I didn't understand much of what was covered in the Blockchain session, it was too technical for me.",-1
22102025,FE,COMPS,"The Blockchain session was well-structured and informative, I enjoyed it.",1
22102026,FE,COMPS,"The Introduction to Blockchain session was very informative, and I learned a lot.",1
22102027,FE,COMPS,"I found the Introduction to Blockchain session to be quite engaging and well-presented.",1
22102028,FE,COMPS,"The Introduction to Blockchain session was a bit too technical for me, but I still found it interesting.",0
22102029,FE,COMPS,"I didn't understand much of what was covered in the Introduction to Blockchain session, it was too complex for me.",-1
22102030,FE,COMPS,"The Introduction to Blockchain session was a great introduction to the topic, and I feel like I have a better understanding of it now.",1
22102031,FE,COMPS,"I already knew a bit about Blockchain, but the Introduction to Blockchain session taught me some new things.",1
22102032,FE,COMPS,"The Introduction to Blockchain session was well-organized and easy to follow, which made it easy to learn.",1
22102033,FE,COMPS,"I didn't find the Introduction to Blockchain session very engaging, and I struggled to stay focused.",-1
22102034,FE,COMPS,"The Introduction to Blockchain session was a bit too basic for me, and I wish it had covered more advanced topics.",-1
22102035,FE,COMPS,"I enjoyed the Introduction to Blockchain session, but I wish it had been a bit longer so we could cover more material.",0
22102036,FE,COMPS,"The Introduction to Blockchain session was very informative, and I feel like I have a good grasp of the basics now.",1
22102037,FE,COMPS,"I found the Introduction to Blockchain session to be quite dry and unengaging.",-1
22102038,FE,COMPS,"The Introduction to Blockchain session was well-presented, but I wish it had covered more real-world applications.",0
22102039,FE,COMPS,"I was a bit intimidated by the subject matter of the Introduction to Blockchain session, but I ended up enjoying it.",1
22102040,FE,COMPS,"The Introduction to Blockchain session was well-structured and easy to follow, which made it easy to learn.",1
22102041,FE,COMPS,"I didn't find the Introduction to Blockchain session very helpful, as I already knew most of what was covered.",0
22102042,FE,COMPS,"The Introduction to Blockchain session was a bit too fast-paced for me, and I struggled to keep up with everything that was covered.",-1
22102043,FE,COMPS,"I found the Introduction to Blockchain session to be quite interesting, and I'm looking forward to learning more about the topic.",1
22102044,FE,COMPS,"The Introduction to Blockchain session was well-presented and informative, but a bit too technical for me.",0
22102045,FE,COMPS,"I didn't enjoy the Introduction to Blockchain session very much, as I found it to be too technical and hard to follow.",-1
22102046,FE,COMPS,"The Introduction to Blockchain session was a bit overwhelming for me, but I'm glad I attended and learned something new.",0
22102047,FE,COMPS,"The Introduction to Blockchain session was well-structured and easy to follow, and I appreciated the instructor's clear explanations.",1
22102048,FE,COMPS,"The Introduction to Blockchain session was fascinating, and I'm looking forward to learning more about the technology.",1
22102049,FE,COMPS,"I didn't find the Introduction to Blockchain session very engaging, and I struggled to stay focused throughout the presentation.",-1
22102050,FE,COMPS,"The Introduction to Blockchain session was well-presented, and I appreciated the instructor's enthusiasm for the topic.",1
22102051,FE,COMPS,"I enjoyed the Introduction to Blockchain session, but I wish we had more time to discuss some of the more advanced concepts.",0
22102052,FE,COMPS,"The Introduction to Blockchain session was a bit too basic for me, and I felt like I already knew most of what was covered.",0
22102053,FE,COMPS,"The Introduction to Blockchain session was well-organized, and I appreciated the instructor's clear explanations of the technology.",1
22102054,FE,COMPS,"I struggled to follow along with the Introduction to Blockchain session, as the material was a bit too technical for me.",-1
22102055,FE,COMPS,"The Introduction to Blockchain session was informative, but I wish it had covered more real-world examples of how the technology is being used.",0
22102056,FE,COMPS,"I enjoyed the Introduction to Blockchain session, and I found the topic to be very interesting and relevant.",1
22102057,FE,COMPS,"The Introduction to Blockchain session was a bit too fast-paced for me, and I had trouble keeping up with everything that was covered.",-1
22102058,FE,COMPS,"The Introduction to Blockchain session was well-structured and easy to follow, and I feel like I have a better understanding of the technology now.",1
22102059,FE,COMPS,"I was a bit intimidated by the subject matter of the Introduction to Blockchain session, but the instructor did a good job of breaking it down into manageable pieces.",1
22102060,FE,COMPS,"The Introduction to Blockchain session was a bit too technical for me, and I struggled to understand some of the more complex concepts.",-1
22102061,FE,COMPS,"The Introduction to Blockchain session was informative, but I wish it had covered more about the potential drawbacks and limitations of the technology.",0
22102062,FE,COMPS,"I found the Introduction to Blockchain session to be quite engaging, and I appreciated the instructor's enthusiasm for the topic.",1
22102063,FE,COMPS,"The Introduction to Blockchain session was well-structured and easy to follow, and I feel like I learned a lot from it.",1
22102064,FE,COMPS,"I didn't enjoy the Introduction to Blockchain session very much, as I found the topic to be a bit dry and uninteresting.",-1
22102065,FE,COMPS,"The Hyperledger session was very interesting, and I appreciated the instructor's in-depth knowledge of the topic.",1
22102066,FE,COMPS,"I found the Hyperledger session to be a bit too technical for me, but I'm still glad I attended and learned something new.",0
22102067,FE,COMPS,"The Hyperledger session was well-structured and easy to follow, and I appreciated the instructor's clear explanations of the technology.",1
22102068,FE,COMPS,"The Hyperledger session was fascinating, and I'm looking forward to learning more about the technology and its potential applications.",1
22102069,FE,COMPS,"I struggled to follow along with the Hyperledger session, as the material was a bit too complex for me.",-1
22102070,FE,COMPS,"The Hyperledger session was well-presented, and I appreciated the instructor's enthusiasm for the topic.",1
22102071,FE,COMPS,"I enjoyed the Hyperledger session, but I wish we had more time to discuss some of the more advanced concepts.",0
22102072,FE,COMPS,"The Hyperledger session was a bit too basic for me, and I felt like I already knew most of what was covered.",0
22102073,FE,COMPS,"The Hyperledger session was well-organized, and I appreciated the instructor's clear explanations of the technology and its benefits.",1
22102074,FE,COMPS,"I struggled to follow along with the Hyperledger session, as the material was a bit too technical for me.",-1
22102075,FE,COMPS,"The Hyperledger session was informative, but I wish it had covered more real-world examples of how the technology is being used.",0
22102076,FE,COMPS,"I enjoyed the Hyperledger session, and I found the topic to be very interesting and relevant.",1
22102077,FE,COMPS,"The Hyperledger session was a bit too fast-paced for me, and I had trouble keeping up with everything that was covered.",-1
22102078,FE,COMPS,"The Hyperledger session was well-structured and easy to follow, and I feel like I have a better understanding of the technology now.",1
22102079,FE,COMPS,"I was a bit intimidated by the subject matter of the Hyperledger session, but the instructor did a good job of breaking it down into manageable pieces.",1
22102080,FE,COMPS,"The Hyperledger session was a bit too technical for me, and I struggled to understand some of the more complex concepts.",-1
22102081,FE,COMPS,"The Hyperledger session was informative, but I wish it had covered more about the potential drawbacks and limitations of the technology.",0
22102082,FE,COMPS,"I found the Hyperledger session to be quite engaging, and I appreciated the instructor's enthusiasm for the topic.",1
22102083,FE,COMPS,"The Hyperledger session was well-structured and easy to follow, and I feel like I learned a lot from it.",1
22102084,FE,COMPS,"I didn't enjoy the Hyperledger session very much, as I found the topic to be a bit dry and uninteresting.",-1
22102085,FE,COMPS,"The Hyperledger session was very interesting, and I appreciated the instructor's clear explanations of the technology.",1
22102086,FE,COMPS,"I found the Hyperledger session to be quite challenging, but I'm glad I attended and learned something new.",0
22102087,FE,COMPS,"The Hyperledger session was well-organized and informative, and I appreciated the instructor's expertise in the field.",1
22102088,FE,COMPS,"The Hyperledger session was fascinating, and I'm excited to learn more about the technology and its applications in the future.",1
22102089,FE,COMPS,"I struggled to keep up with the pace of the Hyperledger session, as the material was quite advanced.",-1
22102090,FE,COMPS,"The Hyperledger session was engaging and informative, and I appreciated the real-world examples provided by the instructor.",1
22102091,FE,COMPS,"I enjoyed the Hyperledger session, but I wish we had more time to discuss some of the more complex concepts in greater detail.",0
22102092,FE,COMPS,"The Hyperledger session was a bit too basic for me, and I didn't learn much that was new.",0
22102093,FE,COMPS,"The Hyperledger session was well-presented, and I appreciated the instructor's enthusiasm for the topic.",1
22102094,FE,COMPS,"I found the Hyperledger session to be quite challenging, but the instructor did a good job of breaking down the material into manageable pieces.",1
22102095,FE,COMPS,"The Hyperledger session was informative, but I wish it had covered more about the potential drawbacks and limitations of the technology.",0
22102096,FE,COMPS,"I enjoyed the Hyperledger session, and I found the topic to be very relevant and interesting.",1
22102097,FE,COMPS,"The Hyperledger session was a bit too fast-paced for me, and I had trouble keeping up with everything that was covered.",-1
22102098,FE,COMPS,"The Hyperledger session was well-structured and informative, and I appreciated the instructor's clear explanations of the technology.",1
22102099,FE,COMPS,"I found the Hyperledger session to be quite engaging, and I appreciated the instructor's expertise in the field.",1
22102100,FE,COMPS,"The Hyperledger session was a bit too technical for me, and I struggled to understand some of the more complex concepts.",-1
22102101,FE,COMPS,"The Hyperledger session was fascinating, and I appreciated the instructor's insights into the technology and its potential applications.",1
22102102,FE,COMPS,"I found the Hyperledger session to be quite challenging, but I learned a lot from it.",1
22102103,FE,COMPS,"The Hyperledger session was well-organized and informative, and I appreciated the instructor's clear explanations of the technology and its benefits.",1
22102104,FE,COMPS,"I struggled to follow along with the Hyperledger session, as the material was quite advanced.",-1
22102105,FE,COMPS,"The Hyperledger session was well-presented and engaging, and I appreciated the instructor's real-world examples of the technology in action.",1
22102106,FE,COMPS,"The Hyperledger session was very informative, and I appreciated the instructor's insights into the technology.",1
22102107,FE,COMPS,"I found the Hyperledger session to be quite challenging, but I'm glad I attended and learned something new.",0
22102108,FE,COMPS,"The Hyperledger session was well-structured and engaging, and I appreciated the instructor's clear explanations of the technology.",1
22102109,FE,COMPS,"The Hyperledger session was fascinating, and I'm excited to learn more about the technology and its potential applications.",1
22102110,FE,COMPS,"I struggled to keep up with the pace of the Hyperledger session, as the material was quite advanced.",-1
22102111,FE,COMPS,"The Hyperledger session was engaging and informative, and I appreciated the instructor's real-world examples of the technology in action.",1
22102112,FE,COMPS,"I enjoyed the Hyperledger session, but I wish it had covered more about the potential drawbacks and limitations of the technology.",0
22102113,FE,COMPS,"The Hyperledger session was a bit too basic for me, and I didn't learn much that was new.",0
22102114,FE,COMPS,"The Hyperledger session was well-presented and informative, and I appreciated the instructor's expertise in the field.",1
22102115,FE,COMPS,"I found the Hyperledger session to be quite challenging, but the instructor did a good job of breaking down the material into manageable pieces.",1
22102116,FE,COMPS,"The Hyperledger session was informative, but I wish it had covered more about the potential drawbacks and limitations of the technology.",0
22102117,FE,COMPS,"I enjoyed the Hyperledger session, and I found the topic to be very relevant and interesting.",1
22102118,FE,COMPS,"The Hyperledger session was a bit too fast-paced for me, and I had trouble keeping up with everything that was covered.",-1
22102119,FE,COMPS,"The Hyperledger session was well-organized and informative, and I appreciated the instructor's clear explanations of the technology.",1
22102120,FE,COMPS,"I found the Hyperledger session to be quite engaging, and I appreciated the instructor's insights into the technology and its potential applications.",1
22102121,FE,COMPS,"The Hyperledger session was a bit too technical for me, and I struggled to understand some of the more complex concepts.",-1
22102122,FE,COMPS,"The Hyperledger session was fascinating, and I appreciated the instructor's clear explanations of the technology and its benefits.",1
22102123,FE,COMPS,"I struggled to follow along with the Hyperledger session, as the material was quite advanced.",-1
22102124,FE,COMPS,"The Hyperledger session was well-presented and engaging, and I appreciated the instructor's expertise in the field.",1
22102125,FE,COMPS,"I enjoyed the Hyperledger session, but I wish we had more time to discuss some of the more complex concepts in greater detail.",0
22102126,FE,COMPS,"The Hyperledger session was very interesting, and I appreciated the instructor's clear explanations of the technology.",1
22102127,FE,COMPS,"The session was quite informative and helped me to understand the differences between Bitcoin and Ethereum.",1
22102128,FE,COMPS,"The session was really helpful in understanding the underlying technology behind Bitcoin and Ethereum. I enjoyed it a lot!",1
22102129,FE,COMPS,"I found the session to be very informative and engaging. It really helped me to understand the key differences between Bitcoin and Ethereum.",1
22102130,FE,COMPS,"The session was very well-structured and informative. I learned a lot about the technical differences between Bitcoin and Ethereum.",1
22102131,FE,COMPS,"I really enjoyed the session on Bitcoin vs Ethereum. It was great to learn about the pros and cons of each platform.",1
22102132,FE,COMPS,"The session was very informative and gave me a good understanding of the differences between Bitcoin and Ethereum. I found it very helpful.",1
22102133,FE,COMPS,"I found the session to be very informative and well-presented. It was great to learn about the technical differences between Bitcoin and Ethereum.",1
22102134,FE,COMPS,"The session was quite informative and well-structured. I learned a lot about the key differences between Bitcoin and Ethereum.",1
22102135,FE,COMPS,"I found the session to be very engaging and informative. It really helped me to understand the technical differences between Bitcoin and Ethereum.",1
22102136,FE,COMPS,"The session was very well-presented and informative. It really helped me to understand the key differences between Bitcoin and Ethereum.",1
22102137,FE,COMPS,"I enjoyed the session on Bitcoin vs Ethereum. It was very helpful in understanding the technical differences between the two platforms.",1
22102138,FE,COMPS,"The session was quite informative and helped me to understand the underlying technology behind Bitcoin and Ethereum. I found it very helpful.",1
22102139,FE,COMPS,"I found the session to be very informative and engaging. It was great to learn about the technical differences between Bitcoin and Ethereum.",1
22102140,FE,COMPS,"The session was very well-structured and informative. It gave me a good understanding of the key differences between Bitcoin and Ethereum.",1
22102141,FE,COMPS,"I really enjoyed the session on Bitcoin vs Ethereum. It was great to learn about the technical differences between the two platforms.",1
22102142,FE,COMPS,"The session was very informative and helped me to understand the key differences between Bitcoin and Ethereum. I found it very useful.",1
22102143,FE,COMPS,"I found the session to be very engaging and informative. It really helped me to understand the technical differences between Bitcoin and Ethereum.",1
22102144,FE,COMPS,"The session was quite informative and well-structured. It really helped me to understand the key differences between Bitcoin and Ethereum.",1
22102145,FE,COMPS,"I enjoyed the session on Bitcoin vs Ethereum. It was very informative and gave me a good understanding of the two platforms.",1
22102146,FE,COMPS,"The session was very well-presented and informative. It helped me to understand the technical differences between Bitcoin and Ethereum.",1
22102147,FE,COMPS,"The session was very informative and interesting. I learned a lot about the differences between Bitcoin and Ethereum.",1
22102148,FE,COMPS,"I appreciated the way the session was structured, with clear explanations and examples provided throughout.",1
22102149,FE,COMPS,"I found the session to be engaging and thought-provoking, especially the discussion on the potential use cases of Ethereum.",1
22102150,FE,COMPS,"The presentation was well-prepared and delivered, and I appreciated the in-depth analysis of the technical aspects of Bitcoin and Ethereum.",1
22102151,FE,COMPS,"I was impressed with the speaker's knowledge of both Bitcoin and Ethereum, and the session gave me a new perspective on the strengths and weaknesses of each.",1
22102152,FE,COMPS,"The session was a great introduction to the world of cryptocurrencies and blockchain technology, and I'm excited to learn more.",1
22102153,FE,COMPS,"I appreciated the speaker's insights into the regulatory landscape surrounding Bitcoin and Ethereum, and the potential impact of future developments.",1
22102154,FE,COMPS,"The session was well-paced and provided a good balance between technical information and real-world examples.",1
22102155,FE,COMPS,"I found the session to be a bit too technical at times, but the speaker did a good job of explaining complex concepts in simple terms.",0
22102156,FE,COMPS,"While I found the information presented to be valuable, I think the session could have been more engaging and interactive.",0
22102157,FE,COMPS,"I appreciated the focus on real-world use cases of Bitcoin and Ethereum, and the session gave me a better understanding of their potential impact on various industries.",1
22102158,FE,COMPS,"The session was a bit overwhelming at times, but the speaker's passion for the topic was evident and infectious.",1
22102159,FE,COMPS,"I found the session to be very insightful and informative, and I look forward to continuing my exploration of the world of cryptocurrencies.",1
22102160,FE,COMPS,"The speaker did a great job of explaining the technical differences between Bitcoin and Ethereum, and their respective strengths and weaknesses.",1
22102161,FE,COMPS,"I appreciated the focus on the potential impact of smart contracts on various industries, and the speaker's insights into the future of Ethereum.",1
22102162,FE,COMPS,"The session was a bit dry at times, but the speaker's expertise on the subject matter was undeniable.",0
22102163,FE,COMPS,"The session was very engaging and informative, and I appreciated the speaker's insights into the history and evolution of cryptocurrencies.",1
22102164,FE,COMPS,"I found the session to be a bit too focused on technical details, but the speaker did a good job of tying those details back to real-world applications.",0
22102165,FE,COMPS,"I appreciated the speaker's emphasis on the potential of blockchain technology to revolutionize the world of finance, and the implications of that revolution.",1
22102166,FE,COMPS,"The session was a bit dense at times, but the speaker's enthusiasm for the topic kept me engaged throughout.",1
22102167,FE,COMPS,"The session on Bitcoin vs Ethereum was informative and interesting. I learned a lot about the differences between the two cryptocurrencies and their underlying technologies. The speaker was knowledgeable and engaging.",1
22102168,FE,COMPS,"I found the session on Bitcoin vs Ethereum to be very enlightening. I had heard a lot about these two cryptocurrencies, but never really understood the differences between them. The speaker did a great job of explaining everything in a way that was easy to understand.",1
22102169,FE,COMPS,"I enjoyed learning about the differences between Bitcoin and Ethereum. The speaker did a great job of explaining the technical details in a way that was easy to understand. Overall, it was a great session.",1
22102170,FE,COMPS,"The session on Bitcoin vs Ethereum was very informative. I learned a lot about the differences between the two cryptocurrencies and the underlying technologies that power them. The speaker was knowledgeable and engaging, and the presentation was well-structured.",1
22102171,FE,COMPS,"I found the session on Bitcoin vs Ethereum to be very informative. The speaker did a great job of explaining the differences between the two cryptocurrencies and the underlying technologies. I would definitely recommend this session to others who are interested in learning more about this topic.",1
22102172,FE,COMPS,"The session on Bitcoin vs Ethereum was very informative. I learned a lot about the differences between the two cryptocurrencies and their underlying technologies. The speaker was knowledgeable and engaging, and I would definitely attend another session by this speaker in the future.",1
22102173,FE,COMPS,"The session on Bitcoin vs Ethereum was excellent. The speaker was very knowledgeable and did a great job of explaining the differences between the two cryptocurrencies and their underlying technologies. I would definitely attend another session by this speaker in the future.",1
22102174,FE,COMPS,"The session on Bitcoin vs Ethereum was very helpful. I had heard a lot about these two cryptocurrencies, but never really understood the differences between them. The speaker did a great job of explaining everything in a way that was easy to understand. I would definitely recommend this session to others who are interested in learning more about this topic.",1
22102175,FE,COMPS,"The session on Bitcoin vs Ethereum was very informative. I learned a lot about the differences between the two cryptocurrencies and their underlying technologies. The speaker was knowledgeable and engaging, and I would definitely attend another session by this speaker in the future.",1
22102176,FE,COMPS,"The session on Bitcoin vs Ethereum was very interesting. I had heard a lot about these two cryptocurrencies, but never really understood the differences between them. The speaker did a great job of explaining everything in a way that was easy to understand.",1
